Id,SalePrice
1461,111943.5549
1462,159998.3014
1463,182442.2363
1464,196966.5667
1465,196374.3766
1466,170113.3295
1467,180507.1861
1468,160275.241
1469,187688.1414
1470,122252.8353
1471,171019.1451
1472,95758.62279
1473,95849.45883
1474,141822.6256
1475,108948.683
1476,340350.3946
1477,247341.9063
1478,298374.9947
1479,307079.4055
1480,486438.4206
1481,327963.9682
1482,214341.9528
1483,176298.2905
1484,159364.5793
1485,187904.3079
1486,188690.5664
1487,328419.8034
1488,218343.5635
1489,187986.3231
1490,237612.1787
1491,191997.4313
1492,90792.3174
1493,172357.7942
1494,314057.5908
1495,291778.4414
1496,237454.4418
1497,178818.6606
1498,182720.027
1499,168561.2574
1500,159380.6024
1501,170787.1822
1502,139781.3201
1503,258522.6386
1504,239285.6535
1505,229217.5731
1506,189157.2933
1507,241601.9355
1508,199195.2162
1509,152840.4531
1510,149377.3584
1511,157096.0391
1512,165598.2267
1513,140458.5681
1514,147921.611
1515,184222.2355
1516,147638.6775
1517,166166.1518
1518,127153.7692
1519,200898.0441
1520,130491.8519
1521,130431.661
1522,166786.9856
1523,115921.3684
1524,125619.8249
1525,116705.8984
1526,109685.2105
1527,106892.2436
1528,128560.3058
1529,164446.6247
1530,183047.4746
1531,109808.2032
1532,93291.20071
1533,148333.3348
1534,123743.0223
1535,143282.0884
1536,100858.031
1537,58370.42716
1538,148545.932
1539,193409.8526
1540,98054.64998
1541,146106.488
1542,146179.5612
1543,184043.2839
1544,88722.45542
1545,118504.2963
1546,135113.263
1547,128936.8644
1548,145066.0447
1549,122812.2715
1550,140727.8765
1551,100184.634
1552,145505.5629
1553,139693.9616
1554,121521.8516
1555,160467.4893
1556,79170.9772
1557,107251.4564
1558,99306.99268
1559,62071.41791
1560,130726.5189
1561,139094.0401
1562,134660.4747
1563,119601.1507
1564,154352.9201
1565,155688.3499
1566,235942.4731
1567,77020.89985
1568,241964.0113
1569,134371.2082
1570,129990.8824
1571,111628.8181
1572,140043.9078
1573,215242.3782
1574,114579.4949
1575,231794.9539
1576,243459.8793
1577,174153.9545
1578,147567.9018
1579,152668.513
1580,194919.9049
1581,155335.2312
1582,128460.8156
1583,290682.5207
1584,214533.6016
1585,133033.3764
1586,69667.06688
1587,101533.5815
1588,143257.3762
1589,89889.01676
1590,128716.6569
1591,93579.88484
1592,113787.1914
1593,120626.1359
1594,159103.0823
1595,112236.1208
1596,213005.0367
1597,207267.9199
1598,221925.9143
1599,159527.2398
1600,155543.571
1601,72741.38353
1602,109713.1736
1603,67185.0256
1604,245033.1129
1605,231991.4898
1606,170169.6015
1607,159988.8811
1608,219644.7852
1609,172376.9046
1610,149801.0023
1611,128892.2352
1612,168434.6643
1613,161281.5495
1614,114428.7457
1615,87404.05144
1616,74518.12723
1617,88309.27803
1618,139066.064
1619,140995.9364
1620,150913.2829
1621,129732.3064
1622,142504.2049
1623,243140.8535
1624,196648.4537
1625,113949.2784
1626,167730.4454
1627,191409.0655
1628,280415.9732
1629,184504.8407
1630,347409.0503
1631,226798.4819
1632,248918.8998
1633,173609.025
1634,185601.0128
1635,173942.0569
1636,155491.9311
1637,199055.5214
1638,173185.3988
1639,187271.596
1640,240975.7798
1641,181961.6662
1642,257258.4367
1643,217504.5724
1644,245963.471
1645,180994.0585
1646,158228.725
1647,156894.2854
1648,128468.479
1649,142586.4236
1650,117410.7494
1651,120344.3148
1652,96401.23121
1653,99125.99123
1654,144046.6508
1655,136049.8957
1656,138855.6932
1657,148537.7577
1658,144160.5125
1659,120872.8627
1660,156660.4827
1661,397449.696
1662,395119.2919
1663,374642.7453
1664,491662.1894
1665,309887.9293
1666,340442.1913
1667,386570.2471
1668,347072.753
1669,318519.5995
1670,337344.1396
1671,265969.771
1672,417961.1964
1673,299393.1458
1674,245472.3666
1675,206355.3181
1676,198726.1604
1677,221366.6975
1678,464929.5266
1679,411280.7387
1680,310034.086
1681,245965.3619
1682,328896.5431
1683,196160.8562
1684,172878.6694
1685,173450.2094
1686,169228.9202
1687,170499.8304
1688,183393.7663
1689,188345.3917
1690,190765.733
1691,183285.7014
1692,264647.0505
1693,170519.1414
1694,183797.3673
1695,168471.8203
1696,273364.3817
1697,173413.2161
1698,345215.7304
1699,314603.0231
1700,255965.3522
1701,263905.8388
1702,228751.6605
1703,238837.04
1704,274882.6739
1705,237597.4978
1706,398425.5378
1707,209601.3217
1708,201223.9292
1709,257959.8077
1710,216135.7776
1711,282579.8663
1712,251983.0999
1713,291709.9735
1714,221741.1375
1715,208118.689
1716,182498.9104
1717,174152.7412
1718,140824.4273
1719,202852.5695
1720,259515.5316
1721,149235.4331
1722,120451.5732
1723,147667.3366
1724,201290.705
1725,242331.303
1726,175931.8539
1727,159592.7454
1728,160255.4822
1729,174478.4071
1730,156044.3408
1731,114387.423
1732,121320.198
1733,109159.7245
1734,116660.4375
1735,110536.5551
1736,103415.5391
1737,288858.3196
1738,267253.6441
1739,225071.5063
1740,220298.5171
1741,195073.4851
1742,170452.1329
1743,173769.1644
1744,331193.8369
1745,209993.3775
1746,189972.0869
1747,197689.4648
1748,221026.9914
1749,143652.318
1750,121260.8752
1751,223046.4728
1752,115165.9654
1753,152741.8543
1754,184461.7098
1755,161347.0323
1756,126787.1663
1757,124357.1665
1758,148682.4956
1759,161161.383
1760,160256.3414
1761,139353.5537
1762,185232.2648
1763,186077.5517
1764,118223.1988
1765,159959.9389
1766,191507.9927
1767,197860.9905
1768,142244.8785
1769,167064.4764
1770,150077.8254
1771,117829.9441
1772,128414.1693
1773,121333.6773
1774,138079.748
1775,144642.2623
1776,123307.3998
1777,106792.8472
1778,138632.6366
1779,124634.2509
1780,172450.2169
1781,125700.8101
1782,90410.19713
1783,137430.9551
1784,103045.3572
1785,121360.4375
1786,143622.2017
1787,165839
1788,59101.7043
1789,96507.42156
1790,85856.1941
1791,181814.5718
1792,148798.8533
1793,125228.682
1794,159822.9438
1795,137333.6517
1796,129684.0043
1797,103192.4637
1798,118824.6999
1799,113159.7686
1800,131230.1919
1801,133930.0303
1802,132578.2483
1803,144277.3914
1804,135368.757
1805,133145.0291
1806,118994.1833
1807,134400.4498
1808,124787.0259
1809,124834.7616
1810,139617.3149
1811,79717.84845
1812,100318.7688
1813,131572.3729
1814,94429.44628
1815,51775.13974
1816,89260.99886
1817,110650.8572
1818,142904.7346
1819,130454.1909
1820,44495.61967
1821,114153.0787
1822,161151.9193
1823,38529.39456
1824,124142.959
1825,154550.0435
1826,100613.6832
1827,102248.1684
1828,131844.8904
1829,125016.2169
1830,138822.3122
1831,140668.3856
1832,70766.36096
1833,138311.1717
1834,112105.3285
1835,112356.7675
1836,124918.4775
1837,85372.96682
1838,127238.7962
1839,106886.421
1840,135094.5393
1841,126063.2643
1842,93112.39955
1843,129456.804
1844,137991.7387
1845,143258.1527
1846,152416.5326
1847,182482.6323
1848,53710.20764
1849,96652.47741
1850,117384.2476
1851,143390.5074
1852,122381.3194
1853,124856.0858
1854,160638.0581
1855,159094.3363
1856,217342.2333
1857,125396.8131
1858,141815.4756
1859,116533.1232
1860,145806.3323
1861,114505.2771
1862,371362.0084
1863,338862.2109
1864,338945.1657
1865,320583.4999
1866,317465.506
1867,219990.6702
1868,269920.8456
1869,197357.1691
1870,217336.2724
1871,252838.2225
1872,174399.5406
1873,247524.7889
1874,155376.956
1875,197086.4543
1876,204564.3133
1877,205513.7439
1878,190722.7645
1879,129348.9384
1880,131364.4443
1881,239501.0988
1882,230409.5577
1883,183259.4752
1884,197688.7283
1885,231467.7405
1886,270094.0426
1887,208910.025
1888,253656.8331
1889,174247.3056
1890,100541.4291
1891,132005.8864
1892,97067.75281
1893,137049.1032
1894,123758.5924
1895,132255.1044
1896,126229.6179
1897,122640.1891
1898,113713.7839
1899,149836.1792
1900,146622.701
1901,190682.1354
1902,157725.607
1903,223269.8444
1904,142558.7333
1905,185281.653
1906,136528.8599
1907,197238.2865
1908,103312.7481
1909,130380.1636
1910,114300.8918
1911,231892.7644
1912,341542.5312
1913,133307.8187
1914,51417.65025
1915,291547.3134
1916,76225.52088
1917,229222.0388
1918,137874.8989
1919,156478.7551
1920,150784.8661
1921,366569.9687
1922,301591.5823
1923,230778.5713
1924,230230.1323
1925,187699.7782
1926,347110.2384
1927,130755.4519
1928,160010.1402
1929,120593.1071
1930,128495.7929
1931,135947.6866
1932,134474.5679
1933,188693.6106
1934,181863.3683
1935,175511.1557
1936,190367.533
1937,183745.5571
1938,168118.9207
1939,252199.1957
1940,191449.8692
1941,163896.431
1942,188168.7795
1943,226177.3744
1944,405958.2729
1945,414448.0275
1946,127139.4097
1947,314503.3075
1948,165023.1686
1949,244563.5743
1950,182851.134
1951,224233.5663
1952,197707.7919
1953,162706.9223
1954,177780.7921
1955,132890.9445
1956,341464.2853
1957,149193.0088
1958,281550.6485
1959,145858.6766
1960,113750.562
1961,123036.5543
1962,94336.72103
1963,101770.351
1964,107877.0487
1965,138017.3954
1966,136162.2803
1967,293234.6702
1968,441717.3748
1969,376387.8344
1970,398453.5884
1971,465469.6999
1972,361718.3752
1973,280736.8691
1974,349193.8132
1975,475997.7381
1976,281267.1017
1977,354878.86
1978,338566.0991
1979,311895.0473
1980,206457.5595
1981,323831.0889
1982,220632.13
1983,204803.4676
1984,160739.3172
1985,221056.5516
1986,212010.75
1987,180200.5133
1988,169918.1358
1989,186789.4573
1990,203989.0116
1991,231043.4822
1992,208668.9561
1993,168027.2511
1994,227255.9606
1995,178457.4523
1996,264340.8763
1997,317021.8259
1998,308303.0804
1999,282779.3792
2000,329077.1974
2001,336358.3317
2002,249362.9681
2003,241922.645
2004,276430.905
2005,222731.2455
2006,213198.0432
2007,256878.74
2008,217058.755
2009,204158.4368
2010,187645.2224
2011,129844.6761
2012,172998.8337
2013,179671.3541
2014,181296.2491
2015,213382.6353
2016,189914.703
