Id,SalePrice
1461,112415.4777
1462,159410.7262
1463,182614.7972
1464,196205.0629
1465,208048.0558
1466,173322.5825
1467,180931.8777
1468,165133.7333
1469,201560.5582
1470,117048.541
1471,188910.6351
1472,100028.8912
1473,97779.39821
1474,143250.1259
1475,117504.2103
1476,343588.3822
1477,261740.9398
1478,287591.8396
1479,291037.8409
1480,441473.5329
1481,350542.2048
1482,229395.8754
1483,177490.4543
1484,167517.656
1485,190531.5765
1486,197320.4387
1487,323757.365
1488,251805.8746
1489,192963.9231
1490,216936.1868
1491,194882.2906
1492,89330.98348
1493,184888.1227
1494,309672.8765
1495,303142.4876
1496,229486.7125
1497,178853.3919
1498,162522.3405
1499,161601.3485
1500,154154.845
1501,170455.7922
1502,148972.4892
1503,279892.6269
1504,248491.227
1505,226271.6644
1506,191617.7834
1507,244694.2909
1508,203951.5705
1509,158646.8205
1510,143789.9673
1511,145180.7561
1512,167608.0637
1513,141175.7148
1514,156319.1
1515,194389.073
1516,151729.004
1517,174909.7503
1518,133755.5008
1519,208840.7486
1520,129613.5009
1521,132865.0304
1522,169342.5757
1523,112209.3195
1524,127798.5027
1525,118281.7194
1526,118737.5618
1527,107656.0716
1528,140040.8019
1529,148981.1312
1530,179213.1856
1531,111506.5186
1532,98379.01781
1533,147833.1358
1534,131566.9597
1535,154098.2611
1536,111955.4709
1537,69365.68205
1538,150903.5933
1539,195687.2201
1540,110821.5326
1541,146298.4773
1542,143445.1955
1543,190004.1099
1544,87654.79249
1545,122326.5566
1546,134540.5626
1547,124786.006
1548,141896.3876
1549,121593.6972
1550,136142.6888
1551,114430.6334
1552,129495.8244
1553,137057.0062
1554,119912.2821
1555,162580.2979
1556,89781.57089
1557,106443.2207
1558,104291.0529
1559,95386.91194
1560,135472.6035
1561,141078.8186
1562,136803.9376
1563,119902.0006
1564,157222.6412
1565,149500.4267
1566,241287.9574
1567,76451.70432
1568,232625.4612
1569,129289.5981
1570,140925.7038
1571,121910.344
1572,142408.1933
1573,230183.4569
1574,125792.3869
1575,219461.8258
1576,249322.3739
1577,178814.4792
1578,146817.943
1579,148941.7046
1580,200274.3002
1581,152786.4131
1582,123791.2238
1583,294350.8055
1584,215383.6977
1585,139477.5853
1586,61903.40915
1587,98343.70314
1588,144066.4772
1589,88578.29999
1590,136807.5765
1591,89916.82163
1592,122607.6116
1593,120979.5577
1594,135717.8287
1595,121347.8576
1596,231864.2927
1597,199886.374
1598,228871.9786
1599,175398.3291
1600,171558.86
1601,61926.39348
1602,112094.6531
1603,83497.19765
1604,248654.5395
1605,258324.4146
1606,172650.1219
1607,180856.727
1608,222920.8877
1609,179639.9307
1610,149084.4162
1611,142802.5934
1612,165694.2601
1613,163336.8422
1614,121888.1427
1615,90052.39941
1616,77517.91949
1617,92659.75074
1618,127217.6798
1619,137917.2798
1620,176680.1945
1621,140995.3046
1622,141496.0625
1623,256865.0111
1624,213220.937
1625,122797.2002
1626,173195.6766
1627,192063.6996
1628,292865.2536
1629,185065.6821
1630,340023.4684
1631,240066.4167
1632,258869.1788
1633,175163.5453
1634,189976.5014
1635,179531.4121
1636,156037.6882
1637,192100.4597
1638,183204.0971
1639,190397.0287
1640,255036.7313
1641,185415.9507
1642,235540.6129
1643,220640.9033
1644,242113.5799
1645,183194.4155
1646,159334.6447
1647,166337.6893
1648,127757.8023
1649,143810.9051
1650,111328.8335
1651,122039.0757
1652,102490.5839
1653,104896.7006
1654,142262.6552
1655,142932.8726
1656,139555.8399
1657,144448.4929
1658,142660.8171
1659,124427.1423
1660,156197.8498
1661,393266.5032
1662,385548.1764
1663,355125.8675
1664,460223.659
1665,294917.7224
1666,340624.2799
1667,356533.3697
1668,326553.5995
1669,302396.3606
1670,333072.5762
1671,264404.253
1672,394943.4629
1673,306971.8071
1674,259915.2212
1675,207685.0827
1676,204741.7181
1677,229578.8068
1678,425734.7664
1679,370751.8623
1680,309471.1365
1681,241202.0301
1682,321807.2609
1683,199332.1727
1684,175048.1404
1685,176517.1622
1686,176818.4023
1687,173975.4846
1688,192806.3825
1689,196115.1946
1690,199707.5318
1691,190552.5962
1692,266878.6998
1693,168663.6475
1694,185224.1996
1695,167184.7855
1696,275303.0552
1697,170851.0706
1698,347485.5967
1699,313966.6503
1700,249749.5433
1701,274869.4599
1702,245790.857
1703,248626.7343
1704,285485.6312
1705,234521.133
1706,373475.5035
1707,205065.5963
1708,200449.4452
1709,272847.2413
1710,222897.0963
1711,277331.7503
1712,252402.2303
1713,267079.8742
1714,224719.9248
1715,214142.4854
1716,179469.4102
1717,177123.4966
1718,140025.3302
1719,208339.6089
1720,260721.8617
1721,159035.1236
1722,124562.9394
1723,150917.1866
1724,208628.8907
1725,236024.4191
1726,181832.5627
1727,159800.9841
1728,176122.8884
1729,169771.4102
1730,165223.1267
1731,122771.7283
1732,119353.0132
1733,115124.3778
1734,120173.5369
1735,121280.6669
1736,109471.3339
1737,296854.157
1738,244756.9862
1739,222107.4465
1740,212279.6935
1741,189201.351
1742,170336.9606
1743,178250.2377
1744,289819.7803
1745,220678.0207
1746,192055.9179
1747,209212.0373
1748,214193.074
1749,146194.2765
1750,132136.0473
1751,242557.211
1752,116985.7673
1753,148478.0723
1754,193110.3607
1755,168996.2249
1756,122451.426
1757,121817.0975
1758,146431.494
1759,161251.0478
1760,160643.9395
1761,142344.0853
1762,173606.7594
1763,186256.9403
1764,118265.5301
1765,169944.6355
1766,180032.9366
1767,204601.0988
1768,139852.6028
1769,174460.5013
1770,151507.0768
1771,125953.3797
1772,136289.2293
1773,122086.5817
1774,145933.5853
1775,144781.2477
1776,120445.7859
1777,108682.8575
1778,139916.6055
1779,113221.755
1780,182834.5943
1781,127947.0758
1782,86684.20823
1783,142275.0082
1784,101605.8607
1785,114339.4747
1786,130649.6455
1787,164943.9795
1788,56364.40771
1789,95876.08191
1790,82472.85914
1791,188584.1128
1792,159392.5468
1793,132295.4443
1794,157251.3205
1795,137909.73
1796,131786.7389
1797,110798.6428
1798,123682.2569
1799,111328.4227
1800,132140.4349
1801,129353.7992
1802,138624.136
1803,149254.4641
1804,141311.9588
1805,140035.689
1806,127019.2279
1807,137866.7429
1808,120602.2432
1809,117131.513
1810,132095.7231
1811,94625.13076
1812,97940.04384
1813,128453.4051
1814,90742.36537
1815,52754.35102
1816,92487.96232
1817,107132.939
1818,145527.1976
1819,127535.3186
1820,73172.595
1821,112482.131
1822,158362.3589
1823,56194.91559
1824,126844.402
1825,135440.5066
1826,105530.2493
1827,107153.0179
1828,139311.7176
1829,129589.0201
1830,138413.5638
1831,151586.7678
1832,87381.92877
1833,138883.7631
1834,124916.9633
1835,125446.5852
1836,124001.2619
1837,81377.62824
1838,127711.8894
1839,97705.17193
1840,138012.2658
1841,136841.8193
1842,95072.51689
1843,131149.7713
1844,141618.7649
1845,141257.3008
1846,149897.9777
1847,169698.0907
1848,57522.49977
1849,95111.49713
1850,117186.2193
1851,155165.5687
1852,122246.2056
1853,126180.3625
1854,166361.0267
1855,157241.8882
1856,222107.8
1857,133823.9904
1858,136487.5551
1859,119457.1378
1860,138778.0129
1861,118676.5788
1862,316024.7765
1863,293519.6997
1864,293597.5363
1865,311339.4934
1866,304484.7959
1867,231847.8887
1868,266017.7141
1869,201057.6262
1870,229932.8716
1871,253877.6655
1872,175693.6972
1873,243976.8956
1874,148568.2216
1875,199358.1471
1876,200859.777
1877,207166.8123
1878,195397.9993
1879,129748.5536
1880,130615.534
1881,246361.557
1882,242744.4673
1883,189021.5184
1884,202784.0499
1885,238713.9275
1886,269439.634
1887,207811.4603
1888,262350.0678
1889,170777.8653
1890,114519.5503
1891,134012.3789
1892,96032.35168
1893,128260.1591
1894,124081.3526
1895,133392.7655
1896,124613.1437
1897,116033.7296
1898,118578.1758
1899,154379.1402
1900,156759.5439
1901,167254.7416
1902,151954.8106
1903,219059.3851
1904,146779.8197
1905,193873.3373
1906,155649.3315
1907,207260.7286
1908,106886.6016
1909,132461.9142
1910,117572.0173
1911,224461.2304
1912,319599.7821
1913,130131.3144
1914,68230.54998
1915,271300.0879
1916,59428.84151
1917,257120.0304
1918,144316.4412
1919,175469.5674
1920,162846.1307
1921,330957.1992
1922,290142.5592
1923,228304.8756
1924,226588.7653
1925,196146.3572
1926,330093.4951
1927,135681.2736
1928,161332.0066
1929,122145.5505
1930,134540.96
1931,141889.7783
1932,141838.4512
1933,180709.8648
1934,184953.1305
1935,173607.929
1936,194781.6401
1937,192111.4804
1938,172464.4645
1939,250290.5971
1940,200865.012
1941,169672.1017
1942,191588.6067
1943,234135.9364
1944,355692.9747
1945,373711.9003
1946,154990.8432
1947,296158.6632
1948,166662.5988
1949,224744.9128
1950,190449.0066
1951,240131.0877
1952,210906.8682
1953,167977.4738
1954,189887.5222
1955,139246.2831
1956,313651.6376
1957,155601.429
1958,300620.0055
1959,147972.0195
1960,115806.4758
1961,119273.2632
1962,101244.6033
1963,108047.8002
1964,108537.587
1965,140427.0494
1966,144125.0234
1967,293404.956
1968,388473.1194
1969,363522.4984
1970,397607.8675
1971,425759.1387
1972,361915.1638
1973,290556.5986
1974,323590.197
1975,444342.2034
1976,288856.3045
1977,357933.0015
1978,354717.3075
1979,332578.2362
1980,217372.8311
1981,331608.9923
1982,233456.6041
1983,221527.2054
1984,174628.8671
1985,230186.5651
1986,220753.7467
1987,184777.9852
1988,174328.4065
