Id,SalePrice
1461,139156.9075
1462,169850.5507
1463,156193.8684
1464,167128.8721
1465,193422.2483
1466,164687.6076
1467,163288.2122
1468,161002.8673
1469,181988.5282
1470,129286.0105
1471,184250.3755
1472,140995.925
1473,135159.2778
1474,162299.1137
1475,157423.7652
1476,239869.2257
1477,205819.6854
1478,228218.7312
1479,217744.4247
1480,271375.3773
1481,223340.1585
1482,197786.1313
1483,169640.4198
1484,173753.5666
1485,159871.3537
1486,180600.5555
1487,226928.6197
1488,208084.8069
1489,177254.2909
1490,175535.6953
1491,178520.9937
1492,140358.1652
1493,170770.2673
1494,216421.3157
1495,217146.3602
1496,189329.8621
1497,179218.4921
1498,161043.1202
1499,161043.1202
1500,150910.3097
1501,161322.8353
1502,155616.4933
1503,205191.1884
1504,199748.024
1505,189499.7993
1506,189119.683
1507,191187.7695
1508,179049.8429
1509,163399.9906
1510,154320.4264
1511,153380.0532
1512,165031.6072
1513,162231.3145
1514,172734.3746
1515,175184.9833
1516,162907.2264
1517,159944.0645
1518,168418.4478
1519,188989.2792
1520,150628.0228
1521,153256.7046
1522,173280.3866
1523,137947.7425
1524,142708.6451
1525,143078.5866
1526,143813.6008
1527,124537.1198
1528,155974.0161
1529,151972.5209
1530,172586.6035
1531,145395.145
1532,141400.6903
1533,158889.8775
1534,156886.8115
1535,158227.5999
1536,149926.9863
1537,106942.4606
1538,191832.161
1539,194747.7723
1540,166413.443
1541,159944.0645
1542,157048.0125
1543,193510.091
1544,123782.8739
1545,148422.4649
1546,149155.5903
1547,150670.3372
1548,159665.9359
1549,133899.9513
1550,154320.4264
1551,159573.0472
1552,150759.855
1553,162952.124
1554,154661.1116
1555,166431.5081
1556,142360.3249
1557,157127.0911
1558,142395.9218
1559,146099.0705
1560,155773.9965
1561,164133.7848
1562,138622.5723
1563,137937.2408
1564,158851.041
1565,147921.5349
1566,187768.1612
1567,120934.569
1568,178720.6415
1569,135913.0015
1570,148343.538
1571,132845.4078
1572,151847.3021
1573,190177.21
1574,156014.1452
1575,186968.86
1576,171723.4893
1577,177442.8748
1578,157909.0388
1579,140524.9192
1580,180371.3889
1581,145534.1085
1582,138525.032
1583,224032.8608
1584,192726.4895
1585,147257.3756
1586,90048.28452
1587,128661.5099
1588,152844.3721
